,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
636,2011-02-09 17:00:00,1,0,1,2,8.2,9.85,34,16.9979,9,157,166
637,2011-02-09 18:00:00,1,0,1,2,7.38,8.335,47,19.9995,2,168,170
638,2011-02-09 19:00:00,1,0,1,3,5.74,6.06,86,16.9979,1,87,88
639,2011-02-09 20:00:00,1,0,1,3,5.74,7.575,86,11.0014,0,84,84
640,2011-02-09 21:00:00,1,0,1,2,5.74,7.575,86,11.0014,0,83,83
641,2011-02-09 22:00:00,1,0,1,3,6.56,8.335,80,11.0014,4,42,46
642,2011-02-09 23:00:00,1,0,1,3,6.56,7.575,80,12.998,0,37,37
643,2011-02-10 00:00:00,1,0,1,3,5.74,6.82,86,12.998,0,16,16
644,2011-02-10 01:00:00,1,0,1,3,5.74,7.575,80,8.9981,0,7,7
645,2011-02-10 02:00:00,1,0,1,3,5.74,7.575,80,8.9981,0,3,3
646,2011-02-10 04:00:00,1,0,1,2,5.74,6.82,59,15.0013,0,1,1
647,2011-02-10 05:00:00,1,0,1,2,4.92,6.06,50,15.0013,0,6,6
648,2011-02-10 06:00:00,1,0,1,2,4.92,6.06,54,19.0012,0,26,26
649,2011-02-10 07:00:00,1,0,1,1,4.1,3.79,50,27.9993,0,99,99
650,2011-02-10 08:00:00,1,0,1,1,4.1,3.79,49,22.0028,5,173,178
651,2011-02-10 09:00:00,1,0,1,1,4.92,5.305,42,23.9994,1,121,122
652,2011-02-10 10:00:00,1,0,1,1,4.92,5.305,42,19.9995,1,34,35
653,2011-02-10 11:00:00,1,0,1,1,5.74,6.06,39,23.9994,1,44,45
654,2011-02-10 12:00:00,1,0,1,1,6.56,6.82,34,26.0027,4,65,69
655,2011-02-10 13:00:00,1,0,1,1,7.38,8.335,29,19.9995,3,59,62
656,2011-02-10 14:00:00,1,0,1,1,8.2,9.09,27,19.0012,6,42,48
657,2011-02-10 15:00:00,1,0,1,1,8.2,9.85,25,16.9979,0,50,50
658,2011-02-10 16:00:00,1,0,1,1,8.2,9.09,27,19.9995,4,76,80
659,2011-02-10 17:00:00,1,0,1,1,7.38,9.09,26,12.998,6,159,165
660,2011-02-10 18:00:00,1,0,1,1,6.56,9.09,28,8.9981,3,157,160
661,2011-02-10 19:00:00,1,0,1,1,5.74,8.335,28,7.0015,2,110,112
662,2011-02-10 20:00:00,1,0,1,1,5.74,9.09,31,6.0032,4,93,97
663,2011-02-10 21:00:00,1,0,1,1,5.74,10.605,39,0.0,2,70,72
664,2011-02-10 22:00:00,1,0,1,1,4.92,9.85,39,0.0,4,47,51
665,2011-02-10 23:00:00,1,0,1,1,4.92,7.575,42,7.0015,1,33,34
666,2011-02-11 00:00:00,1,0,1,1,4.1,6.82,49,7.0015,2,12,14
667,2011-02-11 01:00:00,1,0,1,1,4.1,6.82,54,6.0032,1,6,7
668,2011-02-11 02:00:00,1,0,1,1,4.1,6.82,54,6.0032,0,3,3
669,2011-02-11 05:00:00,1,0,1,1,3.28,6.06,63,6.0032,0,4,4
670,2011-02-11 06:00:00,1,0,1,1,4.1,9.09,68,0.0,1,23,24
671,2011-02-11 07:00:00,1,0,1,1,3.28,8.335,73,0.0,1,73,74
672,2011-02-11 08:00:00,1,0,1,1,4.1,6.06,74,11.0014,4,212,216
673,2011-02-11 09:00:00,1,0,1,1,4.92,6.06,74,15.0013,8,132,140
674,2011-02-11 10:00:00,1,0,1,1,5.74,6.82,69,12.998,5,39,44
675,2011-02-11 11:00:00,1,0,1,1,9.02,11.365,47,8.9981,12,52,64
676,2011-02-11 12:00:00,1,0,1,1,9.02,11.365,47,8.9981,7,64,71
677,2011-02-11 13:00:00,1,0,1,1,9.84,11.365,35,12.998,21,89,110
678,2011-02-11 14:00:00,1,0,1,1,12.3,14.395,26,16.9979,17,67,84
679,2011-02-11 15:00:00,1,0,1,1,13.12,15.91,21,11.0014,12,62,74
680,2011-02-11 16:00:00,1,0,1,1,12.3,14.395,28,12.998,14,111,125
681,2011-02-11 17:00:00,1,0,1,1,12.3,16.665,24,0.0,18,193,211
682,2011-02-11 18:00:00,1,0,1,1,11.48,15.91,28,0.0,9,165,174
683,2011-02-11 19:00:00,1,0,1,1,10.66,15.15,33,0.0,7,94,101
684,2011-02-11 20:00:00,1,0,1,1,9.02,11.365,55,8.9981,2,61,63
685,2011-02-11 21:00:00,1,0,1,1,8.2,10.605,59,8.9981,1,46,47
686,2011-02-11 22:00:00,1,0,1,1,8.2,11.365,64,6.0032,2,41,43
687,2011-02-11 23:00:00,1,0,1,1,7.38,12.12,69,0.0,5,48,53
688,2011-02-12 00:00:00,1,0,0,1,6.56,9.85,69,6.0032,3,27,30
689,2011-02-12 01:00:00,1,0,0,1,5.74,10.605,86,0.0,2,22,24
690,2011-02-12 02:00:00,1,0,0,1,5.74,10.605,80,0.0,2,13,15
691,2011-02-12 03:00:00,1,0,0,1,4.92,9.85,80,0.0,3,7,10
692,2011-02-12 04:00:00,1,0,0,1,4.92,8.335,74,6.0032,0,4,4
693,2011-02-12 05:00:00,1,0,0,1,4.92,8.335,74,6.0032,0,1,1
694,2011-02-12 06:00:00,1,0,0,1,4.92,6.82,93,12.998,1,1,2
695,2011-02-12 07:00:00,1,0,0,1,4.92,7.575,80,7.0015,2,9,11
696,2011-02-12 08:00:00,1,0,0,1,5.74,7.575,86,8.9981,2,28,30
697,2011-02-12 09:00:00,1,0,0,1,6.56,9.09,64,8.9981,5,38,43
698,2011-02-12 10:00:00,1,0,0,1,9.02,10.605,41,16.9979,13,71,84
699,2011-02-12 11:00:00,1,0,0,1,12.3,13.635,28,22.0028,30,84,114
700,2011-02-12 12:00:00,1,0,0,1,12.3,13.635,39,31.0009,27,93,120
701,2011-02-12 13:00:00,1,0,0,1,12.3,13.635,39,27.9993,32,103,135
702,2011-02-12 14:00:00,1,0,0,1,13.94,15.91,31,19.0012,30,90,120
703,2011-02-12 15:00:00,1,0,0,1,13.94,15.15,29,27.9993,47,127,174
704,2011-02-12 16:00:00,1,0,0,1,13.94,15.15,29,27.9993,42,103,145
705,2011-02-12 17:00:00,1,0,0,1,13.12,14.395,31,35.0008,24,113,137
706,2011-02-12 18:00:00,1,0,0,1,11.48,12.88,38,22.0028,4,60,64
707,2011-02-12 19:00:00,1,0,0,1,11.48,13.635,38,11.0014,2,39,41
708,2011-02-12 20:00:00,1,0,0,1,10.66,12.88,41,15.0013,1,39,40
709,2011-02-12 21:00:00,1,0,0,1,10.66,15.15,41,0.0,9,42,51
710,2011-02-12 22:00:00,1,0,0,1,9.84,12.88,44,6.0032,6,39,45
711,2011-02-12 23:00:00,1,0,0,1,9.02,11.365,51,8.9981,1,31,32
712,2011-02-13 00:00:00,1,0,0,1,8.2,11.365,64,7.0015,5,34,39
713,2011-02-13 01:00:00,1,0,0,1,8.2,11.365,59,6.0032,1,23,24
714,2011-02-13 02:00:00,1,0,0,2,8.2,11.365,75,6.0032,1,19,20
715,2011-02-13 03:00:00,1,0,0,2,8.2,11.365,69,7.0015,4,8,12
716,2011-02-13 04:00:00,1,0,0,2,8.2,10.605,69,11.0014,0,2,2
717,2011-02-13 06:00:00,1,0,0,2,8.2,10.605,69,8.9981,2,3,5
718,2011-02-13 07:00:00,1,0,0,2,9.02,13.635,55,0.0,0,3,3
719,2011-02-13 08:00:00,1,0,0,2,9.02,11.365,64,12.998,1,11,12
720,2011-02-13 09:00:00,1,0,0,2,9.84,11.365,60,15.0013,12,35,47
721,2011-02-13 10:00:00,1,0,0,1,12.3,13.635,45,22.0028,19,86,105
722,2011-02-13 11:00:00,1,0,0,1,13.12,14.395,39,30.0026,26,86,112
723,2011-02-13 12:00:00,1,0,0,1,14.76,15.91,32,31.0009,58,94,152
724,2011-02-13 13:00:00,1,0,0,1,15.58,19.695,29,23.9994,62,92,154
725,2011-02-13 14:00:00,1,0,0,2,16.4,20.455,30,27.9993,51,110,161
726,2011-02-13 15:00:00,1,0,0,2,16.4,20.455,30,19.9995,40,122,162
727,2011-02-13 16:00:00,1,0,0,2,17.22,21.21,28,22.0028,28,106,134
728,2011-02-13 17:00:00,1,0,0,1,17.22,21.21,28,22.0028,30,95,125
729,2011-02-13 18:00:00,1,0,0,1,16.4,20.455,32,19.9995,17,78,95
730,2011-02-13 19:00:00,1,0,0,1,16.4,20.455,35,19.0012,11,50,61
731,2011-02-13 20:00:00,1,0,0,1,16.4,20.455,35,22.0028,15,32,47
732,2011-02-13 21:00:00,1,0,0,1,16.4,20.455,35,23.9994,6,45,51
733,2011-02-13 22:00:00,1,0,0,1,16.4,20.455,35,19.9995,5,31,36
734,2011-02-13 23:00:00,1,0,0,1,16.4,20.455,35,23.9994,3,27,30
735,2011-02-14 00:00:00,1,0,1,1,15.58,19.695,37,23.9994,3,8,11
736,2011-02-14 01:00:00,1,0,1,1,15.58,19.695,37,23.9994,1,6,7
737,2011-02-14 02:00:00,1,0,1,1,14.76,16.665,40,19.9995,0,2,2
738,2011-02-14 03:00:00,1,0,1,1,13.94,15.91,46,15.0013,1,1,2
739,2011-02-14 04:00:00,1,0,1,1,13.12,15.15,53,19.0012,0,2,2
740,2011-02-14 05:00:00,1,0,1,1,13.12,15.15,53,19.0012,0,3,3
741,2011-02-14 06:00:00,1,0,1,1,13.94,15.15,46,19.9995,1,25,26
742,2011-02-14 07:00:00,1,0,1,1,13.94,15.15,46,19.9995,2,96,98
743,2011-02-14 08:00:00,1,0,1,1,15.58,19.695,40,31.0009,7,249,256
744,2011-02-14 09:00:00,1,0,1,1,16.4,20.455,37,26.0027,8,122,130
745,2011-02-14 10:00:00,1,0,1,1,18.04,21.97,33,15.0013,9,46,55
746,2011-02-14 11:00:00,1,0,1,1,21.32,25.0,23,16.9979,10,43,53
747,2011-02-14 12:00:00,1,0,1,1,22.96,26.515,22,30.0026,27,99,126
748,2011-02-14 13:00:00,1,0,1,1,23.78,27.275,19,26.0027,27,93,120
749,2011-02-14 14:00:00,1,0,1,1,24.6,29.545,15,32.9975,14,76,90
750,2011-02-14 15:00:00,1,0,1,1,22.96,26.515,21,43.9989,19,71,90
751,2011-02-14 16:00:00,1,0,1,1,21.32,25.0,27,31.0009,16,102,118
752,2011-02-14 17:00:00,1,0,1,1,18.86,22.725,33,40.9973,25,218,243
753,2011-02-14 18:00:00,1,0,1,1,16.4,20.455,40,40.9973,11,194,205
754,2011-02-14 19:00:00,1,0,1,1,15.58,19.695,43,32.9975,12,86,98
755,2011-02-14 20:00:00,1,0,1,1,14.76,15.91,46,31.0009,5,65,70
756,2011-02-14 21:00:00,1,0,1,1,14.76,15.91,50,35.0008,8,35,43
757,2011-02-14 22:00:00,1,0,1,1,13.94,14.395,46,43.9989,1,44,45
758,2011-02-14 23:00:00,1,0,1,1,13.12,14.395,49,32.9975,1,19,20
759,2011-02-15 00:00:00,1,0,1,1,12.3,13.635,49,27.9993,7,12,19
760,2011-02-15 01:00:00,1,0,1,1,12.3,12.12,42,51.9987,0,5,5
761,2011-02-15 02:00:00,1,0,1,1,11.48,11.365,41,46.0022,1,2,3
762,2011-02-15 04:00:00,1,0,1,1,9.02,9.09,37,35.0008,0,1,1
763,2011-02-15 05:00:00,1,0,1,1,9.02,9.09,32,31.0009,0,4,4
764,2011-02-15 06:00:00,1,0,1,1,8.2,9.09,32,22.0028,0,30,30
765,2011-02-15 07:00:00,1,0,1,1,8.2,9.09,32,23.9994,2,103,105
766,2011-02-15 08:00:00,1,0,1,1,8.2,9.09,32,23.9994,10,213,223
767,2011-02-15 09:00:00,1,0,1,1,9.02,9.85,29,30.0026,2,108,110
768,2011-02-15 10:00:00,1,0,1,1,9.84,10.605,27,19.0012,5,47,52
769,2011-02-15 11:00:00,1,0,1,1,10.66,12.12,25,16.9979,11,46,57
770,2011-02-15 12:00:00,1,0,1,1,11.48,13.635,24,16.9979,6,65,71
771,2011-02-15 13:00:00,1,0,1,1,13.12,15.15,21,15.0013,14,68,82
772,2011-02-15 14:00:00,1,0,1,1,13.94,15.91,19,15.0013,10,69,79
773,2011-02-15 15:00:00,1,0,1,1,13.94,16.665,19,11.0014,11,74,85
774,2011-02-15 16:00:00,1,0,1,1,13.94,15.91,19,16.9979,21,77,98
775,2011-02-15 17:00:00,1,0,1,1,13.12,15.15,22,15.0013,15,191,206
776,2011-02-15 18:00:00,1,0,1,1,12.3,15.15,22,8.9981,14,198,212
777,2011-02-15 19:00:00,1,0,1,1,11.48,14.395,26,8.9981,3,142,145
778,2011-02-15 20:00:00,1,0,1,1,10.66,13.635,33,7.0015,3,98,101
779,2011-02-15 21:00:00,1,0,1,1,9.84,14.395,52,0.0,5,61,66
780,2011-02-15 22:00:00,1,0,1,1,9.84,14.395,44,0.0,0,41,41
781,2011-02-15 23:00:00,1,0,1,2,9.02,12.88,44,6.0032,0,20,20
782,2011-02-16 00:00:00,1,0,1,1,9.02,12.88,41,6.0032,0,15,15
783,2011-02-16 01:00:00,1,0,1,1,8.2,11.365,44,6.0032,0,9,9
784,2011-02-16 03:00:00,1,0,1,2,8.2,9.85,47,12.998,0,1,1
785,2011-02-16 04:00:00,1,0,1,1,8.2,9.85,51,12.998,0,1,1
786,2011-02-16 05:00:00,1,0,1,1,8.2,9.85,47,12.998,0,5,5
787,2011-02-16 06:00:00,1,0,1,1,8.2,9.85,55,15.0013,1,32,33
788,2011-02-16 07:00:00,1,0,1,2,8.2,9.85,55,15.0013,5,103,108
789,2011-02-16 08:00:00,1,0,1,2,9.02,11.365,55,11.0014,6,224,230
790,2011-02-16 09:00:00,1,0,1,1,9.84,10.605,52,19.0012,2,122,124
791,2011-02-16 10:00:00,1,0,1,1,10.66,11.365,41,26.0027,14,55,69
792,2011-02-16 11:00:00,1,0,1,1,13.94,15.15,34,19.9995,7,59,66
793,2011-02-16 12:00:00,1,0,1,1,15.58,19.695,32,22.0028,14,72,86
794,2011-02-16 13:00:00,1,0,1,1,17.22,21.21,30,23.9994,13,80,93
795,2011-02-16 14:00:00,1,0,1,1,18.86,22.725,28,27.9993,17,65,82
796,2011-02-16 15:00:00,1,0,1,1,18.86,22.725,28,27.9993,35,82,117
797,2011-02-16 16:00:00,1,0,1,1,18.86,22.725,31,26.0027,26,96,122
798,2011-02-16 17:00:00,1,0,1,1,18.86,22.725,28,19.0012,11,244,255
799,2011-02-16 18:00:00,1,0,1,1,16.4,20.455,40,15.0013,20,202,222
800,2011-02-16 19:00:00,1,0,1,1,13.94,15.91,53,15.0013,18,143,161
801,2011-02-16 20:00:00,1,0,1,1,15.58,19.695,43,12.998,10,108,118
802,2011-02-16 21:00:00,1,0,1,1,14.76,17.425,46,12.998,5,87,92
803,2011-02-16 22:00:00,1,0,1,1,13.94,16.665,53,12.998,12,61,73
804,2011-02-16 23:00:00,1,0,1,1,15.58,19.695,40,15.0013,2,31,33
805,2011-02-17 00:00:00,1,0,1,1,13.94,16.665,53,12.998,1,16,17
806,2011-02-17 01:00:00,1,0,1,1,13.94,15.91,53,15.0013,0,6,6
807,2011-02-17 02:00:00,1,0,1,2,13.94,15.91,53,15.0013,2,4,6
808,2011-02-17 03:00:00,1,0,1,1,13.94,16.665,53,12.998,3,1,4
809,2011-02-17 04:00:00,1,0,1,1,13.12,15.91,57,12.998,3,1,4
810,2011-02-17 05:00:00,1,0,1,1,13.12,16.665,66,6.0032,1,11,12
811,2011-02-17 06:00:00,1,0,1,1,12.3,15.15,70,8.9981,3,44,47
812,2011-02-17 07:00:00,1,0,1,1,13.12,16.665,57,7.0015,7,119,126
813,2011-02-17 08:00:00,1,0,1,1,13.12,16.665,57,6.0032,18,267,285
814,2011-02-17 09:00:00,1,0,1,1,14.76,17.425,57,12.998,16,163,179
815,2011-02-17 10:00:00,1,0,1,1,15.58,19.695,54,12.998,18,70,88
816,2011-02-17 11:00:00,1,0,1,2,18.04,21.97,44,16.9979,19,71,90
817,2011-02-17 12:00:00,1,0,1,1,19.68,23.485,41,15.0013,15,86,101
818,2011-02-17 13:00:00,1,0,1,1,22.14,25.76,34,15.0013,15,108,123
819,2011-02-17 14:00:00,1,0,1,1,24.6,31.06,31,15.0013,26,55,81
820,2011-02-17 15:00:00,1,0,1,1,24.6,30.305,28,16.9979,15,91,106
821,2011-02-17 16:00:00,1,0,1,2,22.96,26.515,35,19.9995,29,117,146
822,2011-02-17 17:00:00,1,0,1,2,23.78,27.275,32,19.9995,18,256,274
823,2011-02-17 18:00:00,1,0,1,2,22.14,25.76,42,19.0012,11,211,222
824,2011-02-17 19:00:00,1,0,1,1,19.68,23.485,55,22.0028,14,161,175
825,2011-02-17 20:00:00,1,0,1,1,19.68,23.485,59,22.0028,8,131,139
826,2011-02-17 21:00:00,1,0,1,1,21.32,25.0,55,26.0027,5,119,124
827,2011-02-17 22:00:00,1,0,1,1,20.5,24.24,59,19.0012,8,68,76
828,2011-02-17 23:00:00,1,0,1,1,18.86,22.725,67,19.9995,4,40,44
829,2011-02-18 00:00:00,1,0,1,1,18.04,21.97,72,19.0012,12,20,32
830,2011-02-18 01:00:00,1,0,1,1,18.04,21.97,72,15.0013,1,7,8
831,2011-02-18 02:00:00,1,0,1,1,18.04,21.97,72,19.0012,2,5,7
832,2011-02-18 03:00:00,1,0,1,1,18.86,22.725,67,16.9979,2,6,8
833,2011-02-18 04:00:00,1,0,1,1,18.86,22.725,67,16.9979,0,1,1
834,2011-02-18 05:00:00,1,0,1,2,18.86,22.725,67,7.0015,1,6,7
835,2011-02-18 06:00:00,1,0,1,2,18.04,21.97,72,11.0014,2,48,50
836,2011-02-18 07:00:00,1,0,1,2,17.22,21.21,77,15.0013,8,108,116
837,2011-02-18 08:00:00,1,0,1,2,17.22,21.21,77,12.998,26,246,272
838,2011-02-18 09:00:00,1,0,1,2,17.22,21.21,77,12.998,15,154,169
839,2011-02-18 10:00:00,1,0,1,2,18.04,21.97,72,15.0013,17,78,95
840,2011-02-18 11:00:00,1,0,1,1,18.04,21.97,72,11.0014,31,82,113
841,2011-02-18 12:00:00,1,0,1,1,20.5,24.24,59,12.998,59,126,185
842,2011-02-18 13:00:00,1,0,1,1,24.6,31.06,43,12.998,45,131,176
843,2011-02-18 14:00:00,1,0,1,1,27.06,31.06,36,19.9995,73,118,191
844,2011-02-18 15:00:00,1,0,1,1,27.06,31.06,36,22.0028,55,117,172
845,2011-02-18 16:00:00,1,0,1,1,27.06,31.06,36,19.0012,68,164,232
846,2011-02-18 17:00:00,1,0,1,1,27.06,31.06,34,23.9994,52,275,327
847,2011-02-18 18:00:00,1,0,1,1,26.24,31.06,33,22.0028,29,195,224
848,2011-02-18 19:00:00,1,0,1,1,25.42,31.06,29,39.0007,16,146,162
849,2011-02-18 20:00:00,1,0,1,1,24.6,31.06,31,12.998,19,105,124
850,2011-02-18 21:00:00,1,0,1,1,23.78,27.275,21,32.9975,11,61,72
851,2011-02-18 22:00:00,1,0,1,1,22.14,25.76,10,16.9979,19,88,107
852,2011-02-18 23:00:00,1,0,1,1,21.32,25.0,8,19.0012,16,61,77
853,2011-02-19 00:00:00,1,0,0,1,19.68,23.485,12,32.9975,6,23,29
854,2011-02-19 01:00:00,1,0,0,1,18.86,22.725,14,27.9993,10,21,31
855,2011-02-19 02:00:00,1,0,0,1,18.04,21.97,13,26.0027,3,14,17
856,2011-02-19 03:00:00,1,0,0,1,17.22,21.21,14,19.9995,0,7,7
857,2011-02-19 04:00:00,1,0,0,1,16.4,20.455,15,22.0028,0,3,3
858,2011-02-19 05:00:00,1,0,0,1,16.4,20.455,15,22.0028,0,3,3
859,2011-02-19 06:00:00,1,0,0,1,16.4,20.455,17,27.9993,3,3,6
860,2011-02-19 07:00:00,1,0,0,1,15.58,19.695,17,35.0008,6,16,22
861,2011-02-19 08:00:00,1,0,0,1,15.58,19.695,17,39.0007,9,36,45
862,2011-02-19 09:00:00,1,0,0,1,16.4,20.455,16,43.9989,18,37,55
863,2011-02-19 10:00:00,1,0,0,1,17.22,21.21,16,39.0007,34,72,106
864,2011-02-19 11:00:00,1,0,0,1,18.04,21.97,16,39.0007,47,76,123
865,2011-02-19 12:00:00,1,0,0,1,18.04,21.97,18,32.9975,38,81,119
866,2011-02-19 13:00:00,1,0,0,1,18.04,21.97,16,40.9973,52,103,155
867,2011-02-19 14:00:00,1,0,0,1,18.86,22.725,15,43.9989,102,94,196
868,2011-02-19 15:00:00,1,0,0,1,18.04,21.97,16,50.0021,84,87,171
869,2011-02-19 16:00:00,1,0,0,1,18.04,21.97,16,43.0006,39,81,120
870,2011-02-19 17:00:00,1,0,0,1,17.22,21.21,19,40.9973,36,91,127
871,2011-02-19 18:00:00,1,0,0,1,14.76,15.91,25,30.0026,21,67,88
872,2011-02-19 19:00:00,1,0,0,1,13.94,15.15,29,23.9994,5,54,59
873,2011-02-19 20:00:00,1,0,0,1,13.12,14.395,28,35.0008,9,38,47
874,2011-02-19 21:00:00,1,0,0,1,13.12,13.635,26,36.9974,4,29,33
875,2011-02-19 22:00:00,1,0,0,1,12.3,12.88,28,32.9975,2,42,44
876,2011-02-19 23:00:00,1,0,0,1,11.48,12.12,33,30.0026,4,25,29
877,2011-03-01 00:00:00,1,0,1,1,12.3,13.635,70,31.0009,0,7,7
878,2011-03-01 01:00:00,1,0,1,1,10.66,11.365,70,23.9994,0,3,3
879,2011-03-01 02:00:00,1,0,1,1,9.84,10.605,65,26.0027,0,4,4
880,2011-03-01 03:00:00,1,0,1,1,9.02,10.605,69,19.0012,0,2,2
881,2011-03-01 04:00:00,1,0,1,1,9.02,10.605,69,16.9979,0,1,1
882,2011-03-01 05:00:00,1,0,1,1,8.2,9.09,64,19.0012,1,1,2
883,2011-03-01 06:00:00,1,0,1,1,8.2,9.09,59,19.9995,0,46,46
884,2011-03-01 07:00:00,1,0,1,1,8.2,9.09,59,22.0028,2,105,107
885,2011-03-01 08:00:00,1,0,1,1,8.2,9.09,59,26.0027,10,204,214
886,2011-03-01 09:00:00,1,0,1,1,9.02,9.85,55,27.9993,8,116,124
887,2011-03-01 10:00:00,1,0,1,1,9.84,10.605,52,19.0012,13,55,68
888,2011-03-01 11:00:00,1,0,1,1,11.48,13.635,45,16.9979,8,48,56
889,2011-03-01 12:00:00,1,0,1,1,12.3,15.15,39,8.9981,6,80,86
890,2011-03-01 13:00:00,1,0,1,1,13.12,17.425,39,0.0,13,65,78
891,2011-03-01 14:00:00,1,0,1,1,13.12,16.665,36,8.9981,18,61,79
892,2011-03-01 15:00:00,1,0,1,1,13.94,18.18,34,0.0,7,57,64
893,2011-03-01 16:00:00,1,0,1,1,13.94,17.425,34,6.0032,10,92,102
894,2011-03-01 17:00:00,1,0,1,1,13.94,17.425,34,6.0032,12,230,242
895,2011-03-01 18:00:00,1,0,1,1,13.12,15.91,39,12.998,10,214,224
896,2011-03-01 19:00:00,1,0,1,1,12.3,15.15,49,8.9981,4,115,119
897,2011-03-01 20:00:00,1,0,1,1,12.3,15.91,61,6.0032,2,86,88
898,2011-03-01 21:00:00,1,0,1,1,10.66,15.15,56,0.0,8,55,63
899,2011-03-01 22:00:00,1,0,1,1,9.84,13.635,62,7.0015,3,44,47
900,2011-03-01 23:00:00,1,0,1,1,9.84,11.365,65,15.0013,2,23,25
901,2011-03-02 00:00:00,1,0,1,1,9.02,11.365,69,11.0014,3,5,8
902,2011-03-02 01:00:00,1,0,1,1,9.02,11.365,69,12.998,0,4,4
903,2011-03-02 02:00:00,1,0,1,1,9.02,11.365,69,12.998,0,2,2
904,2011-03-02 03:00:00,1,0,1,1,9.02,10.605,69,19.0012,3,1,4
905,2011-03-02 04:00:00,1,0,1,1,8.2,10.605,75,8.9981,1,0,1
906,2011-03-02 05:00:00,1,0,1,1,9.02,10.605,69,15.0013,0,5,5
907,2011-03-02 06:00:00,1,0,1,1,9.02,10.605,55,16.9979,1,39,40
908,2011-03-02 07:00:00,1,0,1,1,9.02,10.605,64,16.9979,2,108,110
909,2011-03-02 08:00:00,1,0,1,1,9.84,10.605,65,19.0012,13,243,256
910,2011-03-02 09:00:00,1,0,1,1,11.48,12.88,56,19.9995,7,141,148
911,2011-03-02 10:00:00,1,0,1,1,13.12,15.15,49,19.0012,11,65,76
912,2011-03-02 11:00:00,1,0,1,1,13.94,15.15,53,22.0028,8,65,73
913,2011-03-02 12:00:00,1,0,1,1,16.4,20.455,43,12.998,20,62,82
914,2011-03-02 13:00:00,1,0,1,1,20.5,24.24,25,0.0,35,90,125
915,2011-03-02 14:00:00,1,0,1,1,21.32,25.0,23,19.9995,21,75,96
916,2011-03-02 15:00:00,1,0,1,1,22.14,25.76,19,27.9993,19,91,110
917,2011-03-02 16:00:00,1,0,1,1,22.14,25.76,19,22.0028,27,112,139
918,2011-03-02 17:00:00,1,0,1,1,20.5,24.24,23,19.0012,30,238,268
919,2011-03-02 18:00:00,1,0,1,1,18.86,22.725,23,32.9975,8,193,201
920,2011-03-02 19:00:00,1,0,1,1,16.4,20.455,28,35.0008,6,144,150
921,2011-03-02 20:00:00,1,0,1,1,14.76,16.665,29,27.9993,9,86,95
922,2011-03-02 21:00:00,1,0,1,1,13.94,14.395,29,31.0009,3,68,71
923,2011-03-02 22:00:00,1,0,1,1,12.3,12.88,26,36.9974,4,44,48
924,2011-03-02 23:00:00,1,0,1,1,10.66,10.605,30,35.0008,0,22,22
925,2011-03-03 00:00:00,1,0,1,1,9.84,9.85,30,31.0009,3,10,13
926,2011-03-03 01:00:00,1,0,1,1,9.84,9.85,30,31.0009,0,1,1
927,2011-03-03 02:00:00,1,0,1,1,8.2,8.335,27,31.0009,1,2,3
928,2011-03-03 03:00:00,1,0,1,1,8.2,8.335,27,31.0009,0,1,1
929,2011-03-03 04:00:00,1,0,1,1,6.56,6.06,31,32.9975,0,1,1
930,2011-03-03 05:00:00,1,0,1,1,5.74,6.06,33,19.9995,1,7,8
931,2011-03-03 06:00:00,1,0,1,1,5.74,6.06,33,19.9995,1,34,35
932,2011-03-03 07:00:00,1,0,1,1,4.92,4.545,42,27.9993,1,110,111
933,2011-03-03 08:00:00,1,0,1,1,5.74,6.06,39,19.9995,4,216,220
934,2011-03-03 09:00:00,1,0,1,1,6.56,6.82,37,19.0012,10,135,145
935,2011-03-03 10:00:00,1,0,1,1,7.38,9.09,29,12.998,7,49,56
936,2011-03-03 11:00:00,1,0,1,1,8.2,11.365,29,6.0032,10,40,50
937,2011-03-03 12:00:00,1,0,1,1,9.02,11.365,25,8.9981,7,65,72
938,2011-03-03 13:00:00,1,0,1,1,9.02,12.88,25,6.0032,13,67,80
939,2011-03-03 14:00:00,1,0,1,1,9.84,12.88,21,7.0015,18,60,78
940,2011-03-03 15:00:00,1,0,1,1,9.84,14.395,23,0.0,6,62,68
941,2011-03-03 16:00:00,1,0,1,1,10.66,15.15,23,0.0,6,65,71
942,2011-03-03 17:00:00,1,0,1,1,10.66,15.15,22,0.0,17,185,202
943,2011-03-03 18:00:00,1,0,1,1,9.84,10.605,35,22.0028,6,161,167
944,2011-03-03 19:00:00,1,0,1,1,8.2,9.85,40,16.9979,5,101,106
945,2011-03-03 20:00:00,1,0,1,1,8.2,11.365,40,6.0032,1,69,70
946,2011-03-03 21:00:00,1,0,1,1,7.38,10.605,40,7.0015,3,48,51
947,2011-03-03 22:00:00,1,0,1,1,8.2,12.88,40,0.0,3,50,53
948,2011-03-03 23:00:00,1,0,1,2,7.38,10.605,43,6.0032,0,23,23
949,2011-03-04 00:00:00,1,0,1,2,8.2,9.85,55,12.998,0,12,12
950,2011-03-04 01:00:00,1,0,1,2,7.38,9.09,64,12.998,0,4,4
951,2011-03-04 02:00:00,1,0,1,2,7.38,9.09,64,12.998,0,2,2
952,2011-03-04 03:00:00,1,0,1,2,7.38,8.335,74,16.9979,0,1,1
953,2011-03-04 04:00:00,1,0,1,2,7.38,9.09,74,12.998,1,0,1
